cmake_file	test_name
cmake/Tests/DirectX3Tests.cmake	DirectX3_RemainingDefaults
cmake/Tests/DirectX3Tests.cmake	DirectX3_Smoke
cmake/Tests/DirectX3Tests.cmake	DirectX3_SpriteBatch
cmake/Tests/DirectX3Tests.cmake	DirectX3_SpriteFont
cmake/Tests/DirectX3Tests.cmake	DirectX3_Texture3D
cmake/Tests/DirectX3Tests.cmake	DirectX3_TextureRenderTarget
cmake/Tests/DirectX3Tests.cmake	DirectX3_VertexIndexBuffer
cmake/Tests/DirectX3Tests.cmake	DirectX3_WireframeAniso
cmake/Tests/DirectX3Tests.cmake	DirectX3_ZTest
cmake/Tests/DirectX5Tests.cmake	DirectX5_AddressMode
cmake/Tests/DirectX5Tests.cmake	DirectX5_Blend
cmake/Tests/DirectX5Tests.cmake	DirectX5_Clipping
cmake/Tests/DirectX5Tests.cmake	DirectX5_ColoredPrimitives
cmake/Tests/DirectX5Tests.cmake	DirectX5_Device3DSmoke
cmake/Tests/DirectX5Tests.cmake	DirectX5_ExecuteBufferDiscipline
cmake/Tests/DirectX5Tests.cmake	DirectX5_GraphicsCapability
cmake/Tests/DirectX5Tests.cmake	DirectX5_IndexedPrimitives
cmake/Tests/DirectX5Tests.cmake	DirectX5_Lighting
cmake/Tests/DirectX5Tests.cmake	DirectX5_LogicalTransform
cmake/Tests/DirectX5Tests.cmake	DirectX5_RemainingDefaults
cmake/Tests/DirectX5Tests.cmake	DirectX5_Smoke
cmake/Tests/DirectX5Tests.cmake	DirectX5_SpriteBatch
cmake/Tests/DirectX5Tests.cmake	DirectX5_SpriteFont
cmake/Tests/DirectX5Tests.cmake	DirectX5_Texture3D
cmake/Tests/DirectX5Tests.cmake	DirectX5_TextureRenderTarget
cmake/Tests/DirectX5Tests.cmake	DirectX5_VertexIndexBuffer
cmake/Tests/DirectX5Tests.cmake	DirectX5_WireframeAniso
cmake/Tests/DirectX5Tests.cmake	DirectX5_ZTest
cmake/Tests/DirectX6Tests.cmake	DirectX6_AddressMode
cmake/Tests/DirectX6Tests.cmake	DirectX6_Blend
cmake/Tests/DirectX6Tests.cmake	DirectX6_Clipping
cmake/Tests/DirectX6Tests.cmake	DirectX6_ColoredPrimitives
cmake/Tests/DirectX6Tests.cmake	DirectX6_Device3DSmoke
cmake/Tests/DirectX6Tests.cmake	DirectX6_ExecuteBufferDiscipline
