cmake_file	test_name
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_Fog
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_IdentityBones
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_LightingConformance
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_MultiLight
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_PreferPerPixelLighting
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_Specular
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_TranslationBone
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_TwoBoneBlend
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_VertexColor
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_WeightsPerVertex
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedEffect_WorldNormal
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SkinnedPbrEffect
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch3DOrder
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_BeginRasterizerState
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_CustomViewport
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_LayerDepthOrder
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_Rotation
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_Scale
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_SourceRectangleCropping
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_Transform
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteBatch_TransformMatrix
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteEffects_Flip
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteFont_DefaultCharacterFallback
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteFont_MultiGlyphSpacingNewline
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SpriteFont_SingleGlyph
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_StockEffectSamplerContract
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_SurfaceFormat_Throws
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Texture2D_GetDataContract
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Texture2D_GetDataTransferRange
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Texture2D_PartialRect_RoundTrip
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Texture3D_Mip_RoundTrip
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Texture3D_PartialBox_Readback
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Texture3D_Slices_RoundTrip
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureAddressMode
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureAddressMode_Mirror
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureAnisotropicEffect
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureCube_Mip_RoundTrip
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureCube_PartialRect_RoundTrip
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureFilterMipContract
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureFilterOrdinalContract
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureFilter_PointVsLinear
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureFilter_SplitMinMag
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TextureMipFilter_DualTextureEffect
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_TriangleStripWinding
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_VertexFormatMapping
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_ViewSpace_Fog
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_ViewportResetAfterResize
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Viewport_Subregion
modules/renderers/diligent/examples/CMakeLists.txt	${name}
modules/renderers/diligent/examples/CMakeLists.txt	${name}_OpenGL
modules/renderers/diligent/examples/CMakeLists.txt	Diligent_DeviceSelectionIntegration
modules/renderers/direct2d/examples/CMakeLists.txt	Direct2D_2DParity
modules/renderers/direct2d/examples/CMakeLists.txt	Direct2D_Lifetime
modules/renderers/direct2d/examples/CMakeLists.txt	Direct2D_Smoke
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_AddressMode
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_Blend
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_GraphicsCapability
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_LogicalTransform
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_No3D
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_Smoke
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_SpriteBatch
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_SpriteFont
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_TextureRenderTarget
modules/renderers/directx1/examples/CMakeLists.txt	DirectX1_V1OnlyDiscipline
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_BlendState_AlphaBlend
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_BlendState_Opaque
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_DepthStencilState_StencilEnable
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_Device3DSmoke
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_GraphicsCapability
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_LegacyInterfaceDiscipline
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_MultipleRenderTargets
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_RasterizerState_CullMode
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_Smoke
modules/renderers/directx10/examples/CMakeLists.txt	DirectX10_SpriteBatch
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_AlphaTest_Fog
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Backbuffer_PassOrder
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_BlendState_AlphaBlend
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_BlendState_Opaque
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Common
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_CubeVolume_GetDataContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_CubeVolume_SetDataContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Deferred_Scissor
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Deferred_Viewport
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_DepthStencilState_StencilEnable
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_DescriptorCapacityContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_DualTextureEffect_Fog
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_DualTextureSlotSamplerContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_EnvMapCubeSamplerContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_EnvironmentMapAmountZero
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_EnvironmentMapEffect_Fog
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_GraphicsDevice_DepthContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_GraphicsDevice_OrderedClear
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Pbr_VertexColor
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_PointSamplingContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RasterizerState_CullMode
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTargetCube_GetDataContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTargetCube_MsaaFace
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTargetCube_Usage
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTarget_DepthStencilUsage
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTarget_EffectSource
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTarget_FirstUse
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTarget_PassBoundary
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTarget_ProducerConsumer
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_RenderTarget_SamplingOrientation
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_SkinnedEffect_Fog
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_SkinnedEffect_LightingConformance
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_SkinnedEffect_WorldNormal
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Smoke
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_SpriteBatch_CustomViewport
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_StockEffectSamplerContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Texture2D_GetDataContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_Texture2D_GetDataTransferRange
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_TextureFilterMipContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_TextureFilterOrdinalContract
modules/renderers/directx11/examples/CMakeLists.txt	DirectX11_ViewSpaceFog
modules/renderers/directx12/examples/CMakeLists.txt	DirectX12_DescriptorAllocator
modules/renderers/directx12/examples/CMakeLists.txt	DirectX12_Smoke
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_AddressMode
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_Blend
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_Clipping
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_ColoredPrimitives
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_Device3DSmoke
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_ExecuteBufferDiscipline
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_GraphicsCapability
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_IndexedPrimitives
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_Lighting
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_LogicalTransform
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_RemainingDefaults
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_Smoke
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_SpriteBatch
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_SpriteFont
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_Texture3D
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_TextureRenderTarget
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_VertexIndexBuffer
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_WireframeAniso
modules/renderers/directx2/examples/CMakeLists.txt	DirectX2_ZTest
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_AddressMode
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_Blend
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_Clipping
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_ColoredPrimitives
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_Device3DSmoke
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_ExecuteBufferDiscipline
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_GraphicsCapability
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_IndexedPrimitives
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_Lighting
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_LogicalTransform
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_RemainingDefaults
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_Smoke
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_SpriteBatch
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_SpriteFont
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_Texture3D
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_TextureRenderTarget
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_VertexIndexBuffer
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_WireframeAniso
modules/renderers/directx3/examples/CMakeLists.txt	DirectX3_ZTest
modules/renderers/directx5/examples/CMakeLists.txt	DirectX5_AddressMode
modules/renderers/directx5/examples/CMakeLists.txt	DirectX5_Blend
modules/renderers/directx5/examples/CMakeLists.txt	DirectX5_Clipping
modules/renderers/directx5/examples/CMakeLists.txt	DirectX5_ColoredPrimitives
